wavelength,00:00:00.000,00:00:22.975,00:00:45.958,00:01:08.948,00:01:31.929,00:01:54.909,00:02:17.891,00:02:40.876,00:03:03.856,00:03:26.841,00:03:49.826,00:04:12.811,00:04:35.799,00:04:58.777,00:05:21.760,00:05:44.746,00:06:07.733,00:06:30.720,00:06:53.705,00:07:16.686,00:07:39.671,00:08:02.650,00:08:25.637,00:08:48.622,00:09:11.602,00:09:34.582,00:09:57.567,00:10:20.555,00:10:43.550,00:11:06.535
1080,58.358231,43.172394,45.61108,40.651386,46.756779,45.444122,58.921879,48.497463,58.471733,47.615414,50.178089,56.540531,44.850445,58.820164,48.883667,41.269936,53.770382,45.541965,50.962303,50.013737,51.756996,35.713821,56.746719,34.358204,50.366028,40.329113,46.337959,50.81358,41.781437,39.11042
1081,58.380146,42.92881,45.798531,40.635635,46.72205,45.308811,59.18671,48.439053,58.583988,47.455231,50.233753,56.745644,44.632713,58.805229,48.950573,40.973495,53.715328,45.469009,51.092274,49.909012,51.616486,35.658352,56.840828,33.703434,50.255562,40.097561,46.167301,50.719524,41.480671,38.671223
1082,58.269566,42.785995,45.418007,40.695335,46.412323,45.066891,59.207253,48.269585,58.516445,47.542446,49.959297,56.577629,44.568539,58.862953,48.745243,40.790543,53.639885,45.064667,50.887943,49.93885,51.130375,35.504009,56.509716,33.816502,50.083839,39.762268,45.995518,50.593475,41.241295,38.342106
1083,58.156731,42.640278,45.029739,40.756237,46.096291,44.820042,59.22818,48.096668,58.447525,47.631409,49.679272,56.40617,44.503056,58.921833,48.535736,40.603867,53.562901,44.652107,50.679478,49.969288,50.634384,35.346531,56.17189,33.93187,49.908642,39.420174,45.820248,50.464859,40.997047,38.006306
1084,58.041988,42.491905,44.636578,40.81435,45.774509,44.572861,59.246735,47.919407,58.374565,47.71925,49.39537,56.231552,44.434753,58.981197,48.32328,40.413811,53.482624,44.239353,50.465088,49.999165,50.137039,35.18528,55.830521,34.045925,49.727695,39.075958,45.642342,50.334591,40.74947,37.663689
1085,57.961437,42.367989,44.502514,40.516354,45.50885,44.735378,59.014328,47.664856,58.065247,47.546688,49.269363,56.081196,44.233894,58.978588,48.223606,40.258541,53.248257,44.545605,50.100182,49.924778,50.40477,34.972366,55.780373,33.837063,49.351662,39.155529,45.544712,50.286507,40.641762,37.31815
1086,57.87841,42.240273,44.364342,40.209217,45.235043,44.902866,58.774818,47.402504,57.746445,47.368839,49.139481,55.926205,44.026863,58.97588,48.120861,40.098503,53.006725,44.861237,49.724091,49.848099,50.680702,34.752926,55.728664,33.621807,48.964111,39.237534,45.444084,50.236946,40.530758,36.962013
1087,57.792805,42.108582,44.221855,39.892525,44.952717,45.075569,58.527851,47.131996,57.417721,47.185463,49.005566,55.766392,43.8134,58.973103,48.014915,39.933487,52.757668,45.186691,49.336292,49.769028,50.965218,34.526642,55.675365,33.399841,48.564491,39.322086,45.340324,50.185833,40.416286,36.594799
1088,57.965309,42.306271,44.025707,39.778976,44.952663,45.130009,58.604401,47.318913,57.448692,47.102169,48.861004,55.885193,43.922894,59.120152,48.009434,39.994003,52.467777,45.254234,49.217388,49.55323,50.923111,34.248878,56.029976,33.093182,49.0289,39.371174,45.343334,50.32169,40.563721,36.706787
1089,58.204388,42.588516,43.812626,39.713055,45.021832,45.156471,58.76178,47.621586,57.56847,47.041813,48.71106,56.074619,44.113693,59.306774,48.028458,40.110992,52.162315,45.259804,49.162151,49.29977,50.800091,33.953175,56.491428,32.759861,49.714104,39.412495,45.372581,50.505997,40.778191,36.938442
1090,58.449776,42.878235,43.593899,39.645382,45.092831,45.183624,58.923332,47.932262,57.691402,46.979862,48.557137,56.269012,44.309532,59.498322,48.047989,40.231064,51.848759,45.265514,49.105431,49.039577,50.673805,33.649628,56.965065,32.417717,50.417427,39.454891,45.402592,50.695156,40.998329,37.176208
1091,58.319885,42.471043,43.284191,39.043701,44.923958,44.758331,58.692833,47.612045,57.662033,46.714973,48.111774,56.187599,44.114563,59.326244,47.58387,40.046898,51.729477,45.015392,49.139713,48.498783,50.198364,33.19223,56.91589,31.950115,50.441326,39.022728,45.106823,50.472965,40.732941,36.90451
1092,57.939781,41.597935,42.911819,38.082962,44.594532,44.029423,58.200222,46.870411,57.531284,46.313377,47.469624,55.922337,43.658577,58.911358,46.795116,39.659313,51.738426,44.593529,49.234692,47.767719,49.487568,32.629368,56.519032,31.395809,50.014023,38.272175,44.592514,49.97588,40.143093,36.292385
1093,57.550465,40.703743,42.530464,37.09903,44.257145,43.282906,57.695732,46.110847,57.397366,45.902081,46.811962,55.650673,43.191563,58.486443,45.987324,39.26236,51.747578,44.161472,49.331951,47.018986,48.759594,32.052914,56.112576,30.828127,49.576393,37.503506,44.065788,49.466782,39.538994,35.66547
1094,57.113525,40.008591,42.149467,36.289272,43.839085,42.625568,57.367336,45.454594,57.300732,45.356064,46.219189,55.219379,42.751305,57.971924,45.390343,38.694206,51.591084,43.666462,49.191273,46.332699,48.298187,31.531416,55.621384,30.071579,49.114807,36.794926,43.612072,48.902775,38.837276,34.996937
1095,56.613934,39.618126,41.775517,35.749573,43.30941,42.110645,57.303638,44.961494,57.26062,44.621132,45.731991,54.560532,42.357883,57.334324,45.113708,37.883781,51.193539,43.087242,48.702885,45.749943,48.236832,31.099659,55.013851,29.050007,48.625832,36.18681,43.273506,48.267517,38.003841,34.278522
1096,56.10659,39.221588,41.395752,35.201481,42.7715,41.587719,57.238937,44.460728,57.219887,43.874786,45.237213,53.891453,41.958344,56.68681,44.832775,37.060753,50.78981,42.499027,48.206905,45.158127,48.174534,30.661188,54.396889,28.012537,48.129265,35.569241,42.929676,47.622395,37.157448,33.548935
1097,55.506126,38.761951,40.956123,34.6451,42.217464,40.997337,57.01255,43.947872,56.996708,43.166126,44.682106,53.203117,41.439991,56.0966,44.558441,36.260372,50.247314,41.899502,47.689682,44.578541,47.944317,30.168043,53.734497,27.141371,47.553444,35.026443,42.477375,46.922764,36.386063,32.815414
1098,54.589565,38.090637,40.315811,34.084393,41.629967,40.185322,56.198612,43.414566,56.109089,42.63052,43.930042,52.476158,40.506546,55.746353,44.321491,35.581688,49.217075,41.286514,47.118301,44.071632,47.103668,29.495951,52.935452,26.926752,46.711643,34.785954,41.645172,46.054565,35.928658,32.102036
1099,53.667595,37.415352,39.671734,33.520382,41.039013,39.368519,55.379883,42.878105,55.216228,42.091743,43.173534,51.744896,39.567593,55.394043,44.083149,34.898991,48.180759,40.669914,46.54356,43.561737,46.258057,28.819908,52.131695,26.710875,45.864876,34.54406,40.80806,45.181236,35.468567,31.384445
1100,52.750343,36.741005,39.023335,32.956303,40.451668,38.559841,54.557434,42.340275,54.320358,41.552864,42.416454,51.01889,38.641895,55.033726,43.83305,34.217331,47.143074,40.050488,45.959282,43.054703,45.408409,28.136442,51.333206,26.497173,45.016827,34.295116,39.974834,44.309341,35.006882,30.663845
1101,52.295971,36.292599,38.357433,32.544003,40.188038,38.338722,53.792263,41.887371,53.532982,41.156403,41.840515,50.727825,38.56678,54.410786,43.121258,33.768539,46.326309,39.472645,45.104897,42.815163,44.608192,27.305305,50.990215,26.440077,44.342682,33.796661,39.544502,43.739796,34.599483,30.004311
1102,51.850204,35.852673,37.70414,32.139507,39.929386,38.121792,53.041553,41.44305,52.76049,40.767445,41.275459,50.442265,38.493084,53.799629,42.422943,33.328247,45.525002,38.905746,44.266655,42.58017,43.823128,26.489897,50.653721,26.384052,43.68129,33.307625,39.122322,43.181034,34.199806,29.35726
1103,51.412769,35.420975,37.063057,31.742575,39.675579,37.908916,52.304897,41.007027,52.002464,40.385761,40.720974,50.162052,38.420769,53.199905,41.737682,32.896179,44.738678,38.349438,43.444111,42.34956,43.05275,25.689751,50.323513,26.329082,43.032261,32.827736,38.708027,42.632713,33.80759,28.722307
1104,50.454762,34.736782,36.312187,31.09687,38.918346,37.192905,51.240963,40.291172,50.862881,39.515514,40.322639,48.961926,37.42551,51.907166,40.712822,32.222157,44.165119,37.470497,42.421757,41.427002,42.280682,25.446384,49.326488,25.767529,42.085659,32.186142,38.391636,41.76907,33.278404,28.271627
1105,49.43343,34.030621,35.56982,30.428379,38.093143,36.407345,50.155624,39.549301,49.694328,38.584679,39.9706,47.63028,36.289982,50.530827,39.662594,31.527811,43.655876,36.563675,41.40118,40.406307,41.539047,25.321249,48.239182,25.129578,41.118763,31.53857,38.106945,40.878372,32.743591,27.874813
1106,48.457981,33.356182,34.860813,29.789928,37.305012,35.657074,49.119045,38.840755,48.578274,37.695683,39.634392,46.358463,35.205471,49.216324,38.659554,30.864668,43.169533,35.697601,40.426464,39.431477,40.830727,25.20175,47.200726,24.520294,40.195301,30.920097,37.835045,40.027687,32.232803,27.495838
1107,46.987095,32.19841,33.794075,28.897057,35.957809,34.473667,47.597477,37.65065,46.945244,36.443661,38.482864,44.809017,34.14119,47.500156,37.484413,29.993122,41.992905,34.598782,39.27412,38.233501,39.67625,24.652113,45.65514,23.722418,39.149437,29.895653,36.665356,38.98291,31.116251,26.691166
1108,45.324734,30.841831,32.589275,27.911812,34.381008,33.11842,45.892006,36.26403,45.116673,35.058891,36.961231,43.183727,33.133465,45.651455,36.271557,29.051987,40.511688,33.4277,38.080212,36.972515,38.341961,23.904703,43.915295,22.861969,38.085854,28.706455,35.083851,37.88343,29.736021,25.702065
1109,43.778736,29.580204,31.468819,26.995531,32.914581,31.858046,44.305916,34.974476,43.416096,33.771061,35.546116,41.672195,32.196278,43.932163,35.1436,28.176739,39.134159,32.338589,36.969879,35.799793,37.101067,23.20961,42.297234,22.061752,37.096718,27.60051,33.613049,36.860912,28.452406,24.7822
1110,41.500595,28.01687,29.936487,25.832619,31.207148,30.234623,42.147728,33.189339,41.400867,32.257778,33.758354,39.779388,30.67345,41.744228,33.625725,26.946453,37.325481,30.752176,35.31847,34.135204,35.336426,22.212811,40.201473,20.951448,35.363693,26.167309,32.003643,35.213703,26.964411,23.598124
1111,38.530254,26.188868,28.023018,24.44957,29.303421,28.284245,39.461113,30.943647,39.122303,30.558109,31.638985,37.549374,28.587053,39.137264,31.749254,25.384647,35.124561,28.696867,33.154434,32.010017,33.08107,20.932674,37.674156,19.552753,32.908176,24.43837,30.302021,32.966114,25.311274,22.176163
1112,35.913647,24.57855,26.33742,23.231218,27.626396,26.566124,37.094433,28.965382,37.115086,29.060846,29.772005,35.584923,26.749119,36.840767,30.096241,24.008823,33.185749,26.886328,31.2481,30.137903,31.094288,19.804987,35.447815,18.320625,30.745085,22.915329,28.803049,30.986179,23.855003,20.92354
1113,33.402225,22.991787,24.650608,21.883329,25.935549,24.873096,34.70829,27.006575,34.893345,27.430643,27.896736,33.452824,24.986431,34.548534,28.350279,22.597008,31.122164,25.120882,29.311943,28.257858,29.185652,18.636993,33.217384,17.183729,28.702835,21.529949,27.191216,29.038858,22.487432,19.761978
1114,30.805653,21.256147,22.7474,20.077702,23.999855,23.021156,31.976728,24.842686,31.914877,25.299406,25.765541,30.679222,23.167116,31.975361,26.177204,20.926548,28.52071,23.231695,27.064417,26.12204,27.208323,17.231731,30.695337,16.113775,26.669554,20.274044,25.125189,26.917089,21.143095,18.654993
1115,28.648153,19.813995,21.166016,18.577396,22.391472,21.482372,29.707062,23.044701,29.440054,23.528551,23.994724,28.374617,21.655437,29.837299,24.37158,19.538561,26.359158,21.661961,25.19693,24.347378,25.565351,16.064093,28.599754,15.224746,24.980091,19.230511,23.40851,25.154102,20.026087,17.735193
1116,26.750551,18.573065,19.814041,17.306202,20.994436,20.15885,27.726446,21.501589,27.301905,21.995251,22.458208,26.375031,20.351906,27.962742,22.803984,18.346407,24.490568,20.335655,23.582003,22.826149,24.105412,15.085603,26.786211,14.506561,23.509024,18.326298,21.937689,23.637764,19.075533,16.940319
1117,24.451582,17.335331,18.552095,16.233614,19.471893,18.84424,25.478012,20.001974,25.084068,20.371819,20.799492,24.217276,19.024343,25.749081,21.103083,17.178715,22.541508,19.253862,21.892179,21.366327,22.192745,14.368715,24.875065,14.252489,21.870495,17.362452,20.533262,22.131927,18.232265,16.113758
1118,22.652559,16.366755,17.564585,15.394277,18.280451,17.815512,23.718531,18.828472,23.348534,19.101419,19.501486,22.528753,17.985481,24.016806,19.772068,16.264956,21.016304,18.407316,20.56983,20.223959,20.696012,13.807731,23.379526,14.053668,20.588289,16.608202,19.434244,20.953552,17.572378,15.466946
1119,21.206394,15.588153,16.770754,14.719567,17.322697,16.98856,22.304155,17.885136,21.953398,18.080193,18.458065,21.171415,17.150375,22.624294,18.70211,15.530421,19.790247,17.726812,19.506842,19.305656,19.492844,13.356774,22.177322,13.893847,19.557575,16.001888,18.550787,20.006298,17.041918,14.946992
1120,19.513563,14.632828,15.571773,13.910591,16.150568,15.967162,20.461618,16.759636,20.274582,16.864958,17.335394,19.669811,16.14213,20.871513,17.348049,14.7588,18.538946,16.634922,18.109659,17.997673,18.185968,12.983192,20.593658,13.285837,18.256798,15.190453,17.423178,18.684828,16.06464,14.242994
1121,18.165375,13.86902,14.598637,13.265016,15.213619,15.150096,18.981554,15.861837,18.934465,15.895787,16.447964,18.479828,15.337073,19.467266,16.262787,14.150242,17.554838,15.745341,16.986584,16.940212,17.152025,12.696107,19.320482,12.773129,17.214474,14.537333,16.518812,17.618,15.262212,13.675865
1122,17.102621,13.266927,13.831531,12.756121,14.475039,14.506017,17.814844,15.154115,17.878073,15.131804,15.748418,17.541784,14.702461,18.360331,15.40729,13.670523,16.779083,15.044101,16.10128,16.106636,16.336985,12.469804,18.316856,12.368969,16.392824,14.022491,15.805915,16.777039,14.629674,13.228809
1123,15.976377,12.598554,13.089406,12.196068,13.695156,13.770313,16.711212,14.341147,16.796989,14.371244,14.875442,16.506824,13.976795,17.234892,14.667692,13.12579,15.946465,14.338903,15.272962,15.241251,15.510177,12.121248,17.262899,11.952909,15.589037,13.445081,15.057959,15.918948,13.948156,12.842883
1124,15.004377,12.013825,12.467377,11.707308,13.022821,13.121522,15.793341,13.623099,15.873981,13.727641,14.087703,15.602954,13.336664,16.276009,14.072928,12.646183,15.225142,13.740176,14.586726,14.499077,14.806226,11.792087,16.355795,11.597022,14.912788,12.938459,14.4144,15.187004,13.357061,12.532709
1125,14.23021,11.5481,11.971951,11.318022,12.487322,12.604774,15.062282,13.051194,15.138828,13.215025,13.46029,14.883042,12.826817,15.512286,13.599216,12.26419,14.650629,13.263308,14.040162,13.907956,14.245547,11.529915,15.633312,11.313569,14.374175,12.534949,13.901823,14.604031,12.886271,12.285663
1126,13.527328,11.140145,11.542901,10.937672,12.042101,12.080046,14.3564,12.542501,14.435076,12.733197,12.945652,14.241382,12.383955,14.816662,13.152121,11.890943,14.066462,12.826047,13.530917,13.405516,13.711427,11.266938,14.944256,11.040904,13.85899,12.184271,13.427084,14.071251,12.52253,12.005558
1127,12.898931,10.785721,11.173674,10.579002,11.672394,11.57248,13.696159,12.095009,13.780779,12.291066,12.523598,13.675984,12.001882,14.193207,12.74064,11.538966,13.500916,12.432142,13.066636,12.98001,13.216559,11.014569,14.305315,10.78653,13.380297,11.881598,12.99617,13.592513,12.241392,11.71652
1128,12.379657,10.492841,10.868562,10.28262,11.366889,11.153056,13.150574,11.725226,13.240104,11.925714,12.174832,13.208769,11.686158,13.67802,12.400615,11.248112,13.03358,12.106646,12.682981,12.628396,12.807626,10.806026,13.77733,10.576334,12.984732,11.631486,12.640087,13.196912,12.009079,11.477676
1129,11.961731,10.242371,10.615122,10.065408,11.096254,10.850245,12.726232,11.437396,12.833506,11.63611,11.880538,12.828147,11.426364,13.263564,12.10006,11.007895,12.654344,11.835848,12.382401,12.348509,12.482035,10.6297,13.383135,10.430667,12.655602,11.43093,12.34827,12.873549,11.801164,11.28306
1130,11.632025,10.019345,10.401595,9.930799,10.840092,10.671247,12.416901,11.227184,12.561937,11.415295,11.624937,12.519949,11.211602,12.936908,11.816618,10.807817,12.349804,11.607,12.159396,12.133046,12.23125,10.475968,13.125128,10.356252,12.377398,11.27399,12.109046,12.609879,11.601049,11.125407
1131,11.34353,9.824198,10.21476,9.813012,10.615947,10.51462,12.146232,11.043247,12.324311,11.222078,11.401283,12.25027,11.023686,12.651082,11.568602,10.632748,12.083328,11.406759,11.964264,11.944514,12.011813,10.341452,12.899366,10.291142,12.133967,11.136664,11.899725,12.379164,11.425948,10.987461
1132,11.098414,9.665625,10.055826,9.708879,10.432518,10.38052,11.913833,10.882144,12.113084,11.052124,11.215147,12.017391,10.866006,12.408504,11.357134,10.484519,11.860111,11.239188,11.787107,11.778398,11.826918,10.226275,12.696462,10.233741,11.932236,11.01853,11.722042,12.183928,11.273697,10.866006
1133,10.915035,9.578436,9.936069,9.613316,10.325788,10.275723,11.729389,10.740634,11.914458,10.899773,11.092795,11.826839,10.756657,12.228182,11.195677,10.375849,11.706976,11.12496,11.605131,11.628305,11.695309,10.136242,12.496399,10.181752,11.803466,10.923787,11.58983,12.041277,11.144655,10.756657
1134,10.744822,9.497507,9.824912,9.524614,10.226718,10.178453,11.558191,10.609284,11.730095,10.758362,10.979228,11.649969,10.655159,12.06081,11.045814,10.274984,11.564837,11.01893,11.436221,11.488991,11.573149,10.052672,12.310699,10.133497,11.683944,10.83585,11.467111,11.908869,11.024879,10.655159
1135,10.587529,9.422546,9.721585,9.441983,10.134692,10.088087,11.400146,10.487597,11.559304,10.627413,10.873506,11.486637,10.560801,11.905961,10.907394,10.182119,11.433498,10.920552,11.280271,11.359913,11.460067,9.975438,12.13902,10.088057,11.573031,10.754167,11.353352,11.786401,10.913801,10.560644
1136,10.510413,9.374254,9.631346,9.35825,10.058565,10.0127,11.332867,10.407934,11.448163,10.54553,10.771183,11.41385,10.47791,11.818252,10.843801,10.158975,11.369823,10.846417,11.212827,11.274673,11.391836,9.936974,12.049679,10.010601,11.488541,10.686808,11.274412,11.719191,10.833571,10.467421
1137,10.435707,9.327472,9.543928,9.277131,9.984815,9.939667,11.267687,10.33076,11.340494,10.466207,10.672056,11.343337,10.397608,11.733283,10.782198,10.136551,11.308135,10.774598,11.14749,11.192093,11.325736,9.899709,11.963127,9.935567,11.406689,10.621551,11.197941,11.65408,10.755851,10.37711
1138,10.363299,9.28213,9.459198,9.198508,9.913334,9.86888,11.204516,10.25596,11.23614,10.389322,10.575981,11.274994,10.319778,11.650929,10.722487,10.11482,11.248347,10.70499,11.084165,11.112055,11.261672,9.863594,11.879241,9.86284,11.327357,10.558304,11.123823,11.590973,10.680521,10.289579
1139,10.268559,9.210003,9.385307,9.136852,9.856146,9.808644,11.117335,10.169765,11.150965,10.310596,10.46993,11.188381,10.256365,11.572199,10.659943,10.044067,11.166519,10.605717,11.000883,11.016021,11.170726,9.808644,11.775673,9.777119,11.255641,10.474131,11.053851,11.493588,10.598987,10.228197
1140,10.170487,9.133592,9.313869,9.078657,9.801912,9.750711,11.026468,10.082134,11.06981,10.232086,10.36283,11.099101,10.195966,11.494664,10.597325,9.965044,11.08132,10.501828,10.914617,10.917793,11.075605,9.750711,11.669308,9.689666,11.185786,10.386803,10.985106,11.390755,10.516911,10.171913
